#! FIELDS tic0 file.free der_tic0
#! SET min_tic0 -1.59672
#! SET max_tic0 6.63861
#! SET nbins_tic0  118
#! SET periodic_tic0 false
   -1.596720000 3210.536653892  -16.907429263
   -1.526332564 3208.054025012  -58.411601408
   -1.455945128 3200.582594032 -169.580848881
   -1.385557692 3180.653821719 -429.640734382
   -1.315170256 3133.804535807 -955.182123575
   -1.244782821 3037.087351616 -1860.627530400
   -1.174395385 2862.171649176 -3166.779965559
   -1.104007949 2585.765538728 -4693.473910817
   -1.033620513 2205.783168633 -6025.835425711
   -0.963233077 1754.113976666 -6651.312578809
   -0.892845641 1293.932438135 -6244.896968486
   -0.822458205  896.834438368 -4918.545019610
   -0.752070769  610.360314821 -3214.662484274
   -0.681683333  437.235687629 -1795.710790615
   -0.611295897  341.385027157 -1044.619530109
   -0.540908462  276.044116080 -880.063270175
   -0.470521026  212.807026326 -912.124454142
   -0.400133590  151.498132921 -785.353577530
   -0.329746154  107.873115881 -423.030793964
   -0.259358718   93.090743224   -8.246892904
   -0.188971282  102.274335585  227.888030362
   -0.118583846  118.808022866  204.509704806
   -0.048196410  127.506175152   17.355994950
    0.022191026  122.479299338 -153.282854369
    0.092578462  108.875045862 -218.210652164
    0.162965897   94.373221516 -187.228247731
    0.233353333   83.619864246 -118.619165374
    0.303740769   77.577051197  -59.110366517
    0.374128205   75.250710083  -14.612686456
    0.444515641   75.783100388   20.946183457
    0.514903077   78.388568163   42.031100335
    0.585290513   81.485060040   35.836529213
    0.655677949   82.967862281   -1.855431845
    0.726065385   81.151439337  -54.060817507
    0.796452821   75.867938973  -98.274818637
    0.866840256   68.219437781 -122.188941525
    0.937227692   59.517219786 -128.484309310
    1.007615128   50.663010589 -127.375040653
    1.078002564   42.055799999 -121.086241418
    1.148390000   34.227014151 -103.902808092
    1.218777436   28.124359152  -73.392533155
    1.289164872   24.483556649  -35.704540344
    1.359552308   23.355967334   -2.959506446
    1.429939744   24.102521560   17.498303085
    1.500327179   25.877497995   25.336922608
    1.570714615   27.816824217   22.850657292
    1.641102051   29.206631769    9.579492933
    1.711489487   29.378054944   -9.716591900
    1.781876923   28.271480084  -26.299373434
    1.852264359   26.356105560  -31.446776606
    1.922651795   24.394674189  -28.296883858
    1.993039231   22.731103286  -24.868660866
    2.063426667   21.241578899  -23.156855168
    2.133814103   19.970774486  -17.267735105
    2.204201538   19.320876013   -5.197149013
    2.274588974   19.525906812    3.962324470
    2.344976410   19.952749340   -0.397396262
    2.415363846   19.487115549  -20.704278624
    2.485751282   17.301829536  -45.839735995
    2.556138718   13.577671177  -62.498786992
    2.626526154    9.217126778  -64.534316940
    2.696913590    5.187409772  -54.402727095
    2.767301026    2.126029056  -37.470650223
    2.837688462    0.343087144  -17.701992618
    2.908075897    0.000000000    2.829859981
    2.978463333    1.102373667   21.952372113
    3.048850769    3.413054617   37.049830341
    3.119238205    6.554200839   46.037994848
    3.189625641   10.078495357   47.716302572
    3.260013077   13.445792925   41.206302219
    3.330400513   16.041052197   25.514486229
    3.400787949   17.245562079    2.732162762
    3.471175385   16.772931459  -20.966122137
    3.541562821   14.892695825  -36.040782137
    3.611950256   12.399158340  -37.723938557
    3.682337692   10.200589493  -29.371837774
    3.752725128    8.748885623  -17.423207555
    3.823112564    8.051985977   -8.737383448
    3.893500000    7.769160816   -5.622742093
    3.963887436    7.592320474   -4.830157826
    4.034274872    7.578488749    0.690302787
    4.104662308    8.331293966   17.115086405
    4.175049744   10.615954937   43.864115593
    4.245437179   14.839713435   69.753252793
    4.315824615   20.510417384   82.731052820
    4.386212051   26.543219010   81.155992423
    4.456599487   32.181978986   73.575892005
    4.526986923   37.330526869   67.979799122
    4.597374359   42.007341545   58.509455268
    4.667761795   45.625282964   35.461543879
    4.738149231   47.280442866    6.800634597
    4.808536667   47.608407814    4.106700704
    4.878924103   49.492261168   52.341123910
    4.949311538   56.230039383  136.842656111
    5.019698974   68.844027355  212.290328806
    5.090086410   85.446700454  251.779216242
    5.160473846  104.705138950  293.556390114
    5.230861282  128.461591197  384.167779037
    5.301248718  159.801004904  493.359662768
    5.371636154  195.523684114  478.548345912
    5.442023590  221.228202669  194.798055747
    5.512411026  218.080066785 -306.735908672
    5.582798462  181.609549905 -669.269609443
    5.653185897  140.123189819 -363.902391441
    5.723573333  155.271503655  962.696527008
    5.793960769  297.116251956 3161.081896348
    5.864348205  605.404316060 5548.369461953
    5.934735641 1062.248667360 7248.068247679
    6.005123077 1595.857471305 7677.614222000
    6.075510513 2113.274077099 6835.039640874
    6.145897949 2540.122529042 5208.824644889
    6.216285385 2843.780960168 3433.357348310
    6.286672821 3031.496813970 1970.773235060
    6.357060256 3132.970087726  987.482557181
    6.427447692 3181.013617927  432.913257058
    6.497835128 3201.025478738  165.149869016
    6.568222564 3208.422252158   52.425859340
    6.638610000 3210.772021697   12.491176491
