#! FIELDS tic0 file.free der_tic0
#! SET min_tic0 -1.40497
#! SET max_tic0 6.49675
#! SET nbins_tic0  113
#! SET periodic_tic0 false
   -1.404970000 1503.546542578   -5.660870672
   -1.334418929 1502.710478230  -19.802006876
   -1.263867857 1500.131313455  -58.766364949
   -1.193316786 1493.138698352 -151.563892957
   -1.122765714 1476.398851169 -343.200517498
   -1.052214643 1441.200619558 -681.233326923
   -0.981663571 1376.329016906 -1182.418941850
   -0.911112500 1271.720954426 -1790.120071772
   -0.840561429 1124.667390843 -2354.024339367
   -0.770010357  945.313045972 -2673.181285551
   -0.699459286  756.772960822 -2600.929571717
   -0.628908214  587.345279700 -2149.145183149
   -0.558357143  458.076399956 -1503.887284671
   -0.487806071  373.511884350 -922.463670732
   -0.417255000  322.070286297 -581.200224057
   -0.346703929  285.510927138 -487.902338073
   -0.276152857  250.264828246 -518.176556707
   -0.205601786  212.784395012 -532.774915326
   -0.135050714  176.849226245 -473.433884560
   -0.064499643  146.923415123 -372.829362717
    0.006051429  123.684596493 -292.332245146
    0.076602500  104.557214376 -255.407479211
    0.147153571   87.317532935 -236.545892192
    0.217704643   72.126269045 -189.748226066
    0.288255714   61.558126701 -107.706243999
    0.358806786   57.353525517  -15.174076676
    0.429357857   59.001985339   56.549834889
    0.499908929   64.599747575   95.579819612
    0.570460000   72.188985631  115.247699081
    0.641011071   80.860951062  127.061597424
    0.711562143   90.037571646  127.990770799
    0.782113214   98.595075985  107.769725854
    0.852664286  104.857694056   64.515622699
    0.923215357  107.502088487    7.793163662
    0.993766429  106.117361080  -48.436741553
    1.064317500  101.123659392  -93.965309228
    1.134868571   93.415443691 -124.178501157
    1.205419643   84.222825707 -135.053976243
    1.275970714   75.127620646 -120.234836906
    1.346521786   68.098875062  -76.626487955
    1.417072857   64.968281766  -12.794095571
    1.487623929   66.413549156   47.942198350
    1.558175000   71.158920326   77.539487710
    1.628726071   76.365107812   60.182309602
    1.699277143   78.966052302    8.354805493
    1.769828214   77.650959105  -45.521370227
    1.840379286   73.452404132  -68.954212958
    1.910930357   68.984525266  -54.146966198
    1.981481429   66.484813399  -17.599206407
    2.052032500   66.546064763   14.012589722
    2.122583571   68.102990060   23.665808651
    2.193134643   69.481503041    9.968886772
    2.263685714   69.433752311  -14.325081633
    2.334236786   67.827121828  -31.258575810
    2.404787857   65.711241347  -26.825021081
    2.475338929   64.788877944    2.171100880
    2.545890000   66.527518017   46.671643005
    2.616441071   71.486933757   89.946011568
    2.686992143   79.060267984  119.230526923
    2.757543214   88.078730724  131.072568273
    2.828094286   97.415710600  129.640146671
    2.898645357  106.270472042  117.459310899
    2.969196429  113.840608311   91.784920648
    3.039747500  119.015865535   49.962682961
    3.110298571  120.754275290   -3.640223018
    3.180849643  118.723247803  -54.187019157
    3.251400714  113.737876907  -85.428333648
    3.321951786  107.455328680  -91.088452684
    3.392502857  101.487671692  -78.475721646
    3.463053929   96.655016405  -60.994553308
    3.533605000   92.938116135  -47.668864009
    3.604156071   89.969754239  -39.133242439
    3.674707143   87.567157603  -30.890567979
    3.745258214   85.883839444  -18.221039504
    3.815809286   85.246465731   -1.898488026
    3.886360357   85.718910927   12.089235293
    3.956911429   86.879967424   17.102179878
    4.027462500   88.007863206   11.303992687
    4.098013571   88.502451881    0.040367657
    4.168564643   88.238619291   -9.419093423
    4.239115714   87.435498518  -15.218335489
    4.309666786   86.227277267  -21.905270444
    4.380217857   84.364166597  -34.056813657
    4.450768929   81.501190929  -49.162326955
    4.521320000   77.806126197  -55.538033884
    4.591871071   74.352072019  -40.654922131
    4.662422143   72.827769907   -2.175830234
    4.732973214   74.429876513   45.183019829
    4.803524286   79.006658678   78.988581258
    4.874075357   85.102623711   88.407427223
    4.944626429   91.397996267   90.144362004
    5.015177500   98.637040666  118.818780145
    5.085728571  109.204251682  180.765079502
    5.156279643  123.898392600  221.106674209
    5.226830714  137.691246733  138.376295019
    5.297381786  139.129196423 -130.798487329
    5.367932857  116.705272181 -510.987020755
    5.438483929   70.173007714 -764.535275056
    5.509035000   19.038134029 -597.523316005
    5.579586071    0.000000000  151.300505853
    5.650137143   51.744883998 1363.970283164
    5.720688214  194.689234108 2659.107507673
    5.791239286  418.245390880 3581.371353372
    5.861790357  684.343230832 3839.962076504
    5.932341429  944.636525220 3441.483299268
    6.002892500 1160.590269732 2636.649394822
    6.073443571 1315.000210606 1747.075980528
    6.143994643 1410.957914867 1008.388279268
    6.214545714 1463.117740617  508.316435135
    6.285096786 1487.945083579  224.600660953
    6.355647857 1498.402154619   85.594366983
    6.426198929 1502.244328422   27.646919376
    6.496750000 1503.510412078    6.234517726
