#! FIELDS tic0 file.free der_tic0
#! SET min_tic0 -1.59672
#! SET max_tic0 6.63861
#! SET nbins_tic0  118
#! SET periodic_tic0 false
   -1.596720000 2620.705128647  -15.631714281
   -1.526332564 2618.391884947  -54.421314001
   -1.455945128 2611.410365772 -158.663442912
   -1.385557692 2592.720343750 -403.594141725
   -1.315170256 2548.606803826 -901.084330308
   -1.244782821 2457.204955658 -1762.004477964
   -1.174395385 2291.229954458 -3010.603928412
   -1.104007949 2027.982107027 -4476.560160618
   -1.033620513 1665.266901783 -5753.193356581
   -0.963233077 1234.807896947 -6318.264543434
   -0.892845641  801.349388379 -5806.822883619
   -0.822458205  441.625145904 -4274.198922429
   -0.752070769  211.596723194 -2235.835460414
   -0.681683333  121.601004442 -411.359829856
   -0.611295897  135.639502339  663.762411520
   -0.540908462  194.707486504  890.497674498
   -0.470521026  247.920582144  568.091222232
   -0.400133590  272.059392797  132.185230349
   -0.329746154  270.929275680 -121.365522132
   -0.259358718  260.276547791 -150.943364947
   -0.188971282  251.709308567  -90.144480098
   -0.118583846  246.215042767  -79.807977679
   -0.048196410  238.603355580 -159.870698721
    0.022191026  224.142008856 -253.395828549
    0.092578462  204.686226383 -291.139907356
    0.162965897  185.324787343 -253.276028613
    0.233353333  170.291091916 -173.295211143
    0.303740769  160.896187447 -100.168983297
    0.374128205  155.796882759  -51.151350908
    0.444515641  153.449424407  -21.348972706
    0.514903077  152.871948155   -3.398791250
    0.585290513  153.033531593    0.481236948
    0.655677949  152.584849781  -21.067455294
    0.726065385  149.746966188  -64.980790507
    0.796452821  143.470622875 -116.706082082
    0.866840256  133.830945628 -159.451721265
    0.937227692  121.731086336 -186.141493983
    1.007615128  108.241260955 -199.522096718
    1.078002564   94.212193408 -201.225031387
    1.148390000   80.502086033 -189.269366530
    1.218777436   68.165812563 -163.572493040
    1.289164872   58.014979574 -128.598257084
    1.359552308   50.365895043  -93.677931457
    1.429939744   44.935882363  -65.865428328
    1.500327179   41.115566423  -48.895220972
    1.570714615   38.072886754  -43.295261850
    1.641102051   35.072514431  -47.251847778
    1.711489487   31.704288645  -51.160694707
    1.781876923   28.429785379  -43.910294810
    1.852264359   26.241060207  -19.867675571
    1.922651795   26.074030169   11.136783805
    1.993039231   27.915564776   34.355473735
    2.063426667   30.877263498   42.972555785
    2.133814103   34.093868153   43.766515311
    2.204201538   37.392263450   47.283829031
    2.274588974   41.212741539   57.608116726
    2.344976410   45.959867937   73.157132664
    2.415363846   51.833976648   89.192275958
    2.485751282   58.762378176  102.926741888
    2.556138718   66.482052846  111.098598432
    2.626526154   74.411125192  107.095507571
    2.696913590   81.476621215   85.683300637
    2.767301026   86.408244714   47.447963673
    2.837688462   88.232684241   -0.342668216
    2.908075897   86.664943688  -47.307814437
    2.978463333   82.104861000  -84.984411036
    3.048850769   75.374534645 -108.325792048
    3.119238205   67.541563746 -115.823794526
    3.189625641   59.679037525 -109.811835677
    3.260013077   52.544713400  -96.632694396
    3.330400513   46.353730706  -84.529900881
    3.400787949   40.781929590  -79.200424829
    3.471175385   35.331139999  -80.785019674
    3.541562821   29.693966457  -83.418292944
    3.611950256   23.959839289  -82.681537122
    3.682337692   18.419331081  -78.658039056
    3.752725128   13.240593021  -72.406868442
    3.823112564    8.560527942  -64.544044464
    3.893500000    4.553435589  -52.901582588
    3.963887436    1.566165349  -35.288444948
    4.034274872    0.000000000  -12.570831809
    4.104662308    0.100567279   10.431531189
    4.175049744    1.672835477   28.978106733
    4.245437179    4.325005227   41.042217721
    4.315824615    7.739203844   51.710574195
    4.386212051   12.075848443   68.397100189
    4.456599487   17.796324670   90.123727970
    4.526986923   24.897681962  105.318427331
    4.597374359   32.417975089  100.917901155
    4.667761795   39.064381362   81.378667573
    4.738149231   44.401450243   68.621367867
    4.808536667   49.599010314   77.886516605
    4.878924103   55.725767299   87.838184122
    4.949311538   61.119537394   50.384654539
    5.019698974   61.444466157  -53.167936160
    5.090086410   53.806682022 -161.416174343
    5.160473846   41.744266480 -159.611762046
    5.230861282   36.008914748   19.475526282
    5.301248718   47.549483720  307.614171891
    5.371636154   78.317149558  537.096873296
    5.442023590  119.579302321  604.343429693
    5.512411026  162.487588832  624.029284624
    5.582798462  213.964067759  905.478884689
    5.653185897  303.189908558 1723.027441558
    5.723573333  469.197285077 3048.121045325
    5.793960769  735.358373342 4478.909674164
    5.864348205 1089.169599917 5450.997764621
    5.934735641 1482.900514092 5579.071859140
    6.005123077 1854.967846072 4868.967582810
    6.075510513 2156.978615315 3659.239828653
    6.145897949 2369.219703226 2385.019510810
    6.216285385 2499.104666282 1354.428285458
    6.286672821 2568.535716841  673.329090123
    6.357060256 2601.192590370  291.751590039
    6.427447692 2614.645801497  110.018196915
    6.497835128 2619.547935905   34.826289097
    6.568222564 2621.186224974    6.535300767
    6.638610000 2621.532311069   -0.000000000
