#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"	"Time Remaining"
10.2%	2030000	-30141.56396863007	294.47264033186684	114	7:33:33
10.2%	2035000	-29607.58865965932	301.52601586326165	114	7:33:27
10.2%	2040000	-30184.965197328915	299.98341338616433	114	7:33:21
10.2%	2045000	-30507.55759080418	295.2823951878134	114	7:33:15
10.2%	2050000	-30312.314710526087	285.1868097670013	114	7:33:09
10.3%	2055000	-30049.2753563413	296.14707962889935	114	7:33:03
10.3%	2060000	-29719.76600319313	301.69674147967277	114	7:32:57
10.3%	2065000	-29905.4621862068	291.14969108381996	114	7:32:51
10.3%	2070000	-30055.728341215785	303.26108364357617	114	7:32:45
10.4%	2075000	-29990.38804789129	299.18826387364885	114	7:32:39
10.4%	2080000	-29853.221402659983	298.25192734330307	114	7:32:32
10.4%	2085000	-30300.47675949597	292.78835700833514	114	7:32:27
10.4%	2090000	-29910.510163420287	310.0433083603789	114	7:32:21
10.5%	2095000	-30131.79628995352	292.57549146049547	114	7:32:16
10.5%	2100000	-30066.9076421863	307.50612739232605	114	7:32:10
10.5%	2105000	-29995.28861835078	290.14697211210176	114	7:32:03
10.6%	2110000	-29938.153104495403	299.5007861527537	114	7:31:55
10.6%	2115000	-29873.524899223354	295.43472578769246	114	7:31:50
10.6%	2120000	-30097.982509732014	294.3664417945131	114	7:31:42
10.6%	2125000	-30040.745846164587	281.72444960180775	114	7:31:36
10.7%	2130000	-30208.04289742405	304.2227040112852	114	7:31:30
10.7%	2135000	-29799.10703145922	300.84239584154443	114	7:31:23
10.7%	2140000	-30103.51678919859	298.5539703905473	114	7:31:17
10.7%	2145000	-30236.082900366862	296.2535785178124	114	7:31:11
10.8%	2150000	-29647.599785282247	290.1316957641661	114	7:31:04
10.8%	2155000	-29999.57033850142	296.4221516553154	114	7:30:58
10.8%	2160000	-29876.936418194848	300.3638948463593	114	7:30:51
10.8%	2165000	-29911.698383551615	286.77363109834624	114	7:30:45
10.8%	2170000	-30198.619031964627	293.591652543958	114	7:30:39
10.9%	2175000	-29750.473047011183	303.7861978593113	114	7:30:31
10.9%	2180000	-29979.270199232764	289.14978792547777	114	7:30:24
10.9%	2185000	-29930.898211112595	301.57213677300575	114	7:30:18
10.9%	2190000	-30011.62113987378	307.75966195629695	114	7:30:10
11.0%	2195000	-29778.23143653071	306.5446529063213	114	7:30:03
11.0%	2200000	-29911.471101103525	303.57058378048396	114	7:29:56
11.0%	2205000	-29988.74505972839	294.21690981834956	114	7:29:49
11.1%	2210000	-29995.499246209278	291.45252922539896	114	7:29:41
11.1%	2215000	-30111.26519864	304.9738230773931	114	7:29:34
11.1%	2220000	-30106.00582323724	297.1642581587865	114	7:29:27
11.1%	2225000	-29895.810450504825	305.332406392909	114	7:29:20
11.2%	2230000	-29838.19377571676	288.1927288949168	114	7:29:12
11.2%	2235000	-30105.456197536056	304.1034246940406	114	7:29:04
11.2%	2240000	-30290.016201222228	301.78563342704837	114	7:28:58
11.2%	2245000	-29640.310848770197	299.09853271380865	114	7:28:50
11.2%	2250000	-29948.776629149623	301.6320028226621	114	7:28:42
11.3%	2255000	-29859.08485474848	303.7474964990837	114	7:28:36
11.3%	2260000	-29822.66471037999	296.0385848580819	114	7:28:29
11.3%	2265000	-30180.44956267558	298.5103518170491	114	7:28:22
11.3%	2270000	-30218.414457507723	310.7777818249927	114	7:28:15
11.4%	2275000	-29964.868805867212	305.82268661575887	114	7:28:08
11.4%	2280000	-29939.287221530016	298.8357509313579	114	7:28:01
11.4%	2285000	-30082.23985164336	294.83971803261585	114	7:27:54
11.4%	2290000	-30088.637131901894	302.1707948248505	114	7:27:48
11.5%	2295000	-30094.671922182228	316.6977557867824	114	7:27:41
11.5%	2300000	-29737.99669208657	311.43145053000364	114	7:27:35
11.5%	2305000	-29960.456370671192	304.4637563676312	114	7:27:28
11.6%	2310000	-30008.630355175468	299.8798079701656	114	7:27:21
11.6%	2315000	-29673.356114510592	317.1210547375492	114	7:27:15
11.6%	2320000	-29927.569232222508	308.6171881488177	114	7:27:08
11.6%	2325000	-29895.477992593398	297.00827519720343	114	7:27:02
11.7%	2330000	-29747.798274578905	298.3547849345858	114	7:26:56
11.7%	2335000	-29840.065390560136	301.1191510836546	114	7:26:49
11.7%	2340000	-30125.94225029426	302.7429687254606	114	7:26:42
11.7%	2345000	-29894.692488954024	306.21011451117414	114	7:26:35
11.8%	2350000	-30009.893167658418	285.8488076635271	114	7:26:28
11.8%	2355000	-29934.04320826661	294.4186885141991	114	7:26:21
11.8%	2360000	-30040.851821659948	294.5804457904474	114	7:26:14
11.8%	2365000	-29658.599352666206	302.1540333856861	114	7:26:07
11.8%	2370000	-29737.241465684172	298.18600267696996	114	7:26:02
11.9%	2375000	-30063.071472939424	308.5721895429016	114	7:25:55
11.9%	2380000	-29950.278151546285	298.09501561917926	114	7:25:48
11.9%	2385000	-30133.45707360853	289.46314389805235	114	7:25:42
11.9%	2390000	-30036.759748778568	305.25927253954336	114	7:25:35
12.0%	2395000	-30116.3539058968	295.1048168872886	114	7:25:29
12.0%	2400000	-29767.362260415073	295.97889524406605	114	7:25:23
12.0%	2405000	-30057.676602605963	294.0892135270492	114	7:25:16
12.1%	2410000	-29918.11829984607	294.19285169060015	114	7:25:10
12.1%	2415000	-29908.492735565058	301.9301730848227	114	7:25:04
12.1%	2420000	-30065.94602076654	299.09662557469653	114	7:24:57
12.1%	2425000	-30182.021839396475	310.20569557758046	114	7:24:52
12.2%	2430000	-29942.832489803084	302.0226855235193	114	7:24:45
12.2%	2435000	-29748.05068525314	292.45828842625673	114	7:24:38
12.2%	2440000	-29546.026851461036	306.99710500693067	114	7:24:33
12.2%	2445000	-30242.357224065112	301.0147081217188	114	7:24:25
12.2%	2450000	-29957.409920111764	311.82554197384314	114	7:24:19
12.3%	2455000	-30259.30708732331	294.38817847165427	114	7:24:14
12.3%	2460000	-30143.9104414132	310.71475893746145	114	7:24:07
12.3%	2465000	-29882.279354107624	292.2056306145812	114	7:24:01
12.3%	2470000	-30067.833900046797	296.7716882033233	114	7:23:55
12.4%	2475000	-29854.591274790786	306.5097913672279	114	7:23:47
12.4%	2480000	-29977.4189224219	297.1050991814439	114	7:23:41
12.4%	2485000	-30016.74209368773	292.79898634350036	114	7:23:35
12.4%	2490000	-29756.893252185895	304.43821253026834	114	7:23:28
12.5%	2495000	-30173.757522794127	310.77645708317203	114	7:23:23
12.5%	2500000	-29948.930232793704	300.2591363604196	114	7:23:16
12.5%	2505000	-30334.196043786476	302.57422244800836	114	7:23:09
12.6%	2510000	-30066.3733157909	301.7277135045475	114	7:23:04
12.6%	2515000	-29869.431394908635	302.780755966246	114	7:22:57
12.6%	2520000	-29870.16328348915	296.24440215494604	114	7:22:51
12.6%	2525000	-29890.883068564668	293.72260475100563	114	7:22:45
12.7%	2530000	-29951.184779182513	291.27288778347423	114	7:22:39
12.7%	2535000	-29616.150036540756	302.69403007491275	114	7:22:32
12.7%	2540000	-29870.973271401395	297.6646256541186	114	7:22:26
12.7%	2545000	-29910.403465518175	300.13490125351086	114	7:22:20
12.8%	2550000	-29917.038462595665	297.91314471398033	114	7:22:14
12.8%	2555000	-29862.306689236022	311.72813601015764	114	7:22:08
12.8%	2560000	-29908.652139339654	298.21901771501814	114	7:22:04
12.8%	2565000	-29918.747650760197	296.40334692596116	114	7:22:01
12.8%	2570000	-30193.507571120193	304.1592174546956	114	7:21:59
12.9%	2575000	-29944.810594729235	299.8152651061239	114	7:21:56
12.9%	2580000	-30076.95460234178	302.29498390315564	114	7:21:54
12.9%	2585000	-30102.416388000216	298.62716377557786	114	7:21:52
12.9%	2590000	-30158.876137456566	296.38064460702685	113	7:21:49
13.0%	2595000	-29739.428474947752	294.1461686340724	113	7:21:47
13.0%	2600000	-29749.062908613298	291.7149743769793	113	7:21:44
13.0%	2605000	-30096.35679970772	294.4001573903649	113	7:21:41
13.1%	2610000	-29995.030250469106	292.47645525882353	113	7:21:39
13.1%	2615000	-29923.061046322924	299.5059539543692	113	7:21:36
13.1%	2620000	-29961.549512053956	302.24403454513435	113	7:21:34
13.1%	2625000	-29834.58494109279	293.452388586381	113	7:21:32
13.2%	2630000	-30050.442050425103	288.15533353642473	113	7:21:30
13.2%	2635000	-29735.09091248695	297.86825166214504	113	7:21:26
13.2%	2640000	-30054.065597983543	301.5253767322602	113	7:21:25
13.2%	2645000	-30055.220254051528	295.7294038929574	113	7:21:15
13.2%	2650000	-29746.707389024203	302.3914085698439	113	7:21:13
13.3%	2655000	-29787.982904308417	299.47377661895325	113	7:21:11
13.3%	2660000	-30130.64421653308	295.32663953084085	113	7:21:07
13.3%	2665000	-30168.408533280686	294.84743266617716	113	7:21:05
13.3%	2670000	-29828.05325666163	296.43195256379465	113	7:21:03
13.4%	2675000	-30022.26374611465	296.7321415839485	113	7:21:00
13.4%	2680000	-29993.854307569214	287.93591828952145	113	7:20:57
13.4%	2685000	-30174.177154684265	295.50173346452385	113	7:20:53
13.4%	2690000	-29693.33127616503	298.95021455765044	113	7:20:49
13.5%	2695000	-30476.190790723078	302.352544368129	113	7:20:46
13.5%	2700000	-29841.093770971347	293.06703290696146	113	7:20:43
13.5%	2705000	-29908.471773942176	299.8936129123746	113	7:20:39
13.6%	2710000	-30032.31077423651	307.0066217913061	113	7:20:37
13.6%	2715000	-29787.783640529087	300.5646473554179	113	7:20:35
13.6%	2720000	-29867.440599468508	306.89090062119203	113	7:20:31
13.6%	2725000	-30149.930575374718	299.25443093757224	113	7:20:28
13.7%	2730000	-30092.362740261975	298.7304125005437	113	7:20:25
13.7%	2735000	-30135.136015478347	302.9423637018125	113	7:20:21
13.7%	2740000	-29787.931425290066	305.51340131654194	113	7:20:18
13.7%	2745000	-29940.74988354172	295.2093750217081	113	7:20:13
13.8%	2750000	-29902.372504652303	293.7327908006938	113	7:20:09
13.8%	2755000	-29806.941208187258	302.4396466275896	113	7:20:06
13.8%	2760000	-29943.270627718302	307.7205289292167	113	7:20:01
13.8%	2765000	-29829.53312587054	300.03998256737003	113	7:19:57
13.8%	2770000	-30239.934442028898	310.7660892228072	113	7:19:53
13.9%	2775000	-30151.325258550612	301.5621829130831	113	7:19:48
13.9%	2780000	-30139.62497945607	301.7636099945452	113	7:19:45
13.9%	2785000	-29542.24528380434	284.97456431079587	113	7:19:41
13.9%	2790000	-29826.034206576354	298.17543795157115	113	7:19:37
14.0%	2795000	-29841.098614981573	310.7274056527376	113	7:19:31
14.0%	2800000	-30047.642290903284	298.66250580702575	113	7:19:27
14.0%	2805000	-29978.579774594808	303.4454434116737	113	7:19:24
14.1%	2810000	-29855.97549488535	289.5374967649216	113	7:19:20
14.1%	2815000	-29871.688796166738	293.792736360153	113	7:19:17
14.1%	2820000	-29996.18856210017	292.4434338497299	113	7:19:13
14.1%	2825000	-29834.967531071918	302.8285846210901	113	7:19:09
14.2%	2830000	-29809.94416948795	294.51284684076506	113	7:19:06
14.2%	2835000	-30022.50920267182	312.9959605355178	113	7:19:01
14.2%	2840000	-30055.136379562522	301.58016942351856	113	7:18:57
14.2%	2845000	-29638.495306078345	291.4037567929492	113	7:18:54
14.2%	2850000	-30024.474203054386	300.9475965917222	113	7:18:51
14.3%	2855000	-29819.862516707013	298.677319898193	113	7:18:47
14.3%	2860000	-29924.69692420971	293.62231330948964	113	7:18:38
14.3%	2865000	-30215.82603490702	291.22615843754687	113	7:18:34
14.3%	2870000	-30239.025057075574	306.0292849811328	113	7:18:29
14.4%	2875000	-29794.352858241153	299.61059059651103	113	7:18:15
14.4%	2880000	-30168.607079341513	292.0515333486824	113	7:18:09
14.4%	2885000	-29987.32600558945	296.7685631024306	113	7:18:06
14.4%	2890000	-29745.1902168846	304.4111736971245	112	7:18:02
14.5%	2895000	-30189.97410950926	297.557658231303	112	7:17:55
14.5%	2900000	-29750.403509037773	298.2992672165921	112	7:17:52
14.5%	2905000	-30085.567030353966	299.6908465361088	112	7:17:40
14.6%	2910000	-29912.941510573582	313.53197810790175	112	7:17:37
14.6%	2915000	-29990.942958593776	298.67837179387544	112	7:17:33
14.6%	2920000	-29976.70366813877	304.45827140100585	112	7:17:29
14.6%	2925000	-29673.411488860525	294.58083260526735	112	7:17:25
14.7%	2930000	-30034.219253068266	302.10582263802553	112	7:17:20
14.7%	2935000	-29904.189266370435	311.76094801687117	112	7:17:16
14.7%	2940000	-30344.10693701025	304.52357376705504	112	7:17:13
14.7%	2945000	-29906.041030419583	311.77801011441016	112	7:17:01
14.8%	2950000	-29817.249276009068	299.5003290243731	112	7:16:57
14.8%	2955000	-30000.411404888728	305.842445913908	112	7:16:53
14.8%	2960000	-30008.490131344006	307.89383626050414	112	7:16:49
14.8%	2965000	-29641.73020725578	296.8250132732732	112	7:16:45
14.8%	2970000	-29846.142075882875	287.1740934975416	112	7:16:42
14.9%	2975000	-29902.711846964492	292.60737711678587	112	7:16:38
14.9%	2980000	-29625.819243061385	307.49597350386136	112	7:16:35
14.9%	2985000	-29857.57718979969	298.0001318231024	112	7:16:31
14.9%	2990000	-29719.798573804903	305.512036859856	112	7:16:28
15.0%	2995000	-29827.023317856976	303.81117413382987	112	7:16:24
15.0%	3000000	-29858.206357138755	312.8972610214414	112	7:16:21
15.0%	3005000	-30147.734814853	287.6372351211114	112	7:16:17
15.1%	3010000	-29913.12565731659	297.2831104935698	112	7:16:13
15.1%	3015000	-29393.44820489685	304.76258317149023	112	7:16:10
15.1%	3020000	-30103.09240182821	306.88937272873795	112	7:16:06
15.1%	3025000	-29506.22348090238	290.1292808486866	112	7:16:02
15.2%	3030000	-29752.45575952856	299.7170143009563	112	7:15:59
15.2%	3035000	-29815.502857788408	297.7231622959309	112	7:15:56
15.2%	3040000	-29920.632157462474	308.3515780719037	112	7:15:52
15.2%	3045000	-29669.08896211849	304.3456010521287	112	7:15:49
15.2%	3050000	-29835.75946089209	321.8629891100935	112	7:15:45
15.3%	3055000	-30361.69575285705	293.07367274643457	112	7:15:42
15.3%	3060000	-29878.973195946455	298.28577741375335	112	7:15:38
15.3%	3065000	-30109.770853783208	292.6892938989966	112	7:15:34
15.3%	3070000	-30013.690891133243	289.98311115783457	112	7:15:30
15.4%	3075000	-29600.620944630908	318.47443457806537	112	7:15:26
15.4%	3080000	-30087.297496846528	288.03424280777875	112	7:15:21
15.4%	3085000	-29814.898881316098	306.1346297512935	112	7:15:17
15.4%	3090000	-29689.626127535128	299.45544170858136	112	7:15:14
15.5%	3095000	-29877.092032358225	294.4609466142084	112	7:15:09
15.5%	3100000	-29761.196317825903	293.8578762883855	112	7:15:02
15.5%	3105000	-29714.626314265217	300.7193977248608	112	7:14:51
15.6%	3110000	-30131.559903573856	298.5581018378547	112	7:14:45
15.6%	3115000	-30293.024337415292	295.9120766795155	112	7:14:41
15.6%	3120000	-30125.84975914043	301.2359159461522	112	7:14:37
15.6%	3125000	-30091.131380251754	290.02612308742556	112	7:14:33
15.7%	3130000	-29769.41696846654	292.2719244659984	112	7:14:17
15.7%	3135000	-29900.184473489615	288.27834436757405	112	7:14:02
15.7%	3140000	-29767.67237898335	296.09947611889015	112	7:13:52
15.7%	3145000	-30205.140257484018	304.2788814487651	112	7:13:48
15.8%	3150000	-30083.012972771423	297.75422021443796	112	7:13:44
15.8%	3155000	-29809.74065977012	304.0739803117759	112	7:13:34
15.8%	3160000	-29963.71208549125	294.2930077041954	112	7:13:23
15.8%	3165000	-29933.457024358475	293.50725981772797	112	7:13:09
15.8%	3170000	-29909.53701188462	308.8121477902176	112	7:13:00
15.9%	3175000	-29994.53139996197	300.6894620006679	112	7:12:48
15.9%	3180000	-29868.55905280559	302.4994830745684	112	7:12:41
15.9%	3185000	-29954.442485090345	303.65919285486956	112	7:12:25
15.9%	3190000	-29617.909612090327	297.379743327714	112	7:12:09
16.0%	3195000	-30093.120043841336	296.4644879938641	112	7:11:54
16.0%	3200000	-29981.718100671307	295.93829115368675	112	7:11:38
16.0%	3205000	-29997.55025691472	302.0152301983121	112	7:11:22
16.1%	3210000	-29767.47320897461	295.8135615085595	112	7:11:06
16.1%	3215000	-29530.92202592906	298.61153729644656	112	7:10:50
16.1%	3220000	-29597.30117529104	299.7339951172	112	7:10:34
16.1%	3225000	-30201.840309109655	287.4335720359371	112	7:10:18
16.1%	3230000	-29651.287582012184	305.3303980880046	112	7:10:02
16.2%	3235000	-29962.434831033985	300.1447548023357	112	7:09:46
16.2%	3240000	-29630.613256592856	294.9545565721264	112	7:09:31
16.2%	3245000	-29786.873300983018	298.5931128606263	112	7:09:15
16.2%	3250000	-30013.11332918165	293.6082511266608	112	7:09:00
16.3%	3255000	-29804.214479027665	297.61867318430325	112	7:08:44
16.3%	3260000	-29885.01605383848	298.35162138530256	113	7:08:29
16.3%	3265000	-29834.676340492413	296.43534645507134	113	7:08:13
16.4%	3270000	-29887.678988824657	307.61559177870123	113	7:07:57
16.4%	3275000	-30255.723023854516	301.3609783581148	113	7:07:42
16.4%	3280000	-30028.48329258774	305.65855070957167	113	7:07:27
16.4%	3285000	-29968.261734089203	304.89822154505157	113	7:07:14
16.4%	3290000	-29951.252430778724	315.3586816419922	113	7:07:00
16.5%	3295000	-29745.938832128013	310.1127989774657	113	7:06:45
16.5%	3300000	-29568.310760983906	295.13621936016034	113	7:06:31
16.5%	3305000	-29850.11113416322	299.04268613578176	113	7:06:17
16.6%	3310000	-30160.89571059053	299.84724129374706	113	7:06:02
16.6%	3315000	-29929.456843657186	297.9025803546129	113	7:05:48
16.6%	3320000	-29901.869388147636	294.3775278971215	113	7:05:42
16.6%	3325000	-30021.857954255596	288.1309559916913	113	7:05:38
16.6%	3330000	-29686.930636603036	294.5774294645576	113	7:05:33
16.7%	3335000	-30264.144970861147	307.91297556377737	113	7:05:29
16.7%	3340000	-30009.81311340336	310.0504808354058	113	7:05:18
16.7%	3345000	-29913.820962788683	302.498837626952	113	7:05:03
16.8%	3350000	-29935.267921363586	292.2053589369245	113	7:04:49
16.8%	3355000	-29915.821684618335	300.14252803210877	113	7:04:34
16.8%	3360000	-29866.487376400677	290.2769746709214	113	7:04:20
16.8%	3365000	-30025.383813283144	298.66611265411467	113	7:04:05
16.9%	3370000	-29877.846283315885	307.24626618559176	113	7:03:56
16.9%	3375000	-29770.94710581118	304.08885366203464	113	7:03:49
16.9%	3380000	-30244.159390460496	297.45818657081	113	7:03:35
16.9%	3385000	-30194.791541358136	300.89912168343164	113	7:03:20
16.9%	3390000	-29797.333447372977	293.85918144011225	113	7:03:15
17.0%	3395000	-29727.74059961096	298.7698146629796	113	7:03:11
17.0%	3400000	-29758.841205191013	297.58022596882904	113	7:03:04
17.0%	3405000	-29858.64762590846	294.0612116872834	113	7:02:51
17.1%	3410000	-29613.408709350828	304.9100638819975	113	7:02:36
17.1%	3415000	-30140.23841049269	294.90118623403214	113	7:02:31
17.1%	3420000	-29805.85664269986	303.2510639284705	113	7:02:22
17.1%	3425000	-29833.61187267676	295.86177568894624	113	7:02:18
17.1%	3430000	-30117.423315686814	294.6435926955993	113	7:02:08
17.2%	3435000	-29647.05036567367	297.7820883822398	113	7:01:54
17.2%	3440000	-29857.46537829665	308.60219661750887	113	7:01:42
17.2%	3445000	-29860.718258269975	294.195123350792	113	7:01:31
17.2%	3450000	-29767.90762547514	308.23217043727993	113	7:01:17
17.3%	3455000	-29900.468766656762	287.8725705349331	113	7:01:08
17.3%	3460000	-30083.408124791167	288.6971155581662	113	7:00:58
17.3%	3465000	-29678.093567942997	300.0914408099633	113	7:00:45
17.4%	3470000	-30229.286173459666	310.9964726395524	113	7:00:31
17.4%	3475000	-30118.931186590868	306.64394971632214	113	7:00:17
17.4%	3480000	-30053.799944413826	304.1613796059816	113	7:00:06
17.4%	3485000	-29662.260622641392	300.388547266518	113	6:59:53
17.4%	3490000	-29681.949093593023	303.244523434577	113	6:59:39
17.5%	3495000	-29938.603930227488	290.04298991916795	113	6:59:24
17.5%	3500000	-29822.25511071828	292.43620986634465	113	6:59:09
17.5%	3505000	-29661.895052045817	296.5759066282834	113	6:58:55
17.6%	3510000	-29669.523031631892	295.34613056120514	113	6:58:41
17.6%	3515000	-30290.14978451244	298.9476943123774	113	6:58:27
17.6%	3520000	-29967.31099465702	291.3078778917743	113	6:58:12
17.6%	3525000	-29968.447708087857	312.52638775905774	114	6:57:58
17.6%	3530000	-29943.318240587512	299.92278608260534	114	6:57:44
17.7%	3535000	-29687.942394154816	306.61329095444273	114	6:57:30
17.7%	3540000	-29920.045713183063	298.63255742326083	114	6:57:17
17.7%	3545000	-29848.400439569086	304.17290074027477	114	6:57:02
17.8%	3550000	-29822.24760608995	305.72180582641977	114	6:56:51
17.8%	3555000	-30251.427431967895	310.1656881876317	114	6:56:37
17.8%	3560000	-30140.662297260307	299.1689074920014	114	6:56:23
17.8%	3565000	-30204.85922149752	290.42021319643914	114	6:56:09
17.9%	3570000	-30080.050116052327	302.38760604414506	114	6:55:56
17.9%	3575000	-29564.47220777691	299.8171747951162	114	6:55:42
17.9%	3580000	-29823.89040074614	293.40054874529284	114	6:55:30
17.9%	3585000	-29901.142766252306	300.33410592472603	114	6:55:15
17.9%	3590000	-29501.591487319936	310.89921156128327	114	6:55:01
18.0%	3595000	-29732.651728232944	283.6535855985178	114	6:54:47
18.0%	3600000	-29857.002336411068	280.2410544400144	114	6:54:33
18.0%	3605000	-30147.720564321207	295.6476160744189	114	6:54:19
18.1%	3610000	-29909.099730544403	301.18334766896913	114	6:54:05
18.1%	3615000	-29495.312213172787	288.5171849215172	114	6:53:51
18.1%	3620000	-30154.40874280245	297.9221880820694	114	6:53:36
18.1%	3625000	-29743.423088776006	295.0671142273144	114	6:53:22
18.1%	3630000	-30082.54368279266	293.3293002760492	114	6:53:07
18.2%	3635000	-29919.43049649446	283.4507032847761	114	6:52:53
18.2%	3640000	-29790.91629720232	288.0506350134216	114	6:52:39
18.2%	3645000	-30123.0889015398	303.4169278891572	114	6:52:24
18.2%	3650000	-30090.312456896587	306.3596085855887	114	6:52:10
18.3%	3655000	-29964.628481245105	286.04828607725455	114	6:51:55
18.3%	3660000	-29893.222493148176	304.37890123917543	114	6:51:41
18.3%	3665000	-29687.835643004393	305.9710095598044	114	6:51:26
18.4%	3670000	-29883.592203013483	305.3782836244401	114	6:51:12
18.4%	3675000	-30027.01099689366	301.89801016916056	114	6:50:57
18.4%	3680000	-30162.514191361377	304.91774883507486	114	6:50:43
18.4%	3685000	-30050.417119772697	297.29159530431264	114	6:50:29
18.4%	3690000	-30060.20322107803	304.9407320701657	114	6:50:16
18.5%	3695000	-29965.522775844118	298.5346325601846	115	6:50:02
18.5%	3700000	-30101.94425690992	300.48974881684774	115	6:49:48
18.5%	3705000	-29944.277474077157	299.9632796374838	115	6:49:34
18.6%	3710000	-29892.852629450063	298.16289531783366	115	6:49:20
18.6%	3715000	-30108.30599769097	299.9491145761525	115	6:49:06
18.6%	3720000	-29774.955375283287	298.76578674320183	115	6:48:53
18.6%	3725000	-29888.979948554887	311.9376415509051	115	6:48:39
18.6%	3730000	-30135.800927547592	307.0297014461012	115	6:48:25
18.7%	3735000	-29814.083082424448	293.5668818580323	115	6:48:11
18.7%	3740000	-29957.834008380945	293.1323316894927	115	6:47:58
18.7%	3745000	-29749.259972359723	306.3968027063693	115	6:47:44
18.8%	3750000	-29976.784925438755	307.2915226194057	115	6:47:30
18.8%	3755000	-29949.70281958682	304.4684639093556	115	6:47:17
18.8%	3760000	-29933.704012369504	292.01199455366714	115	6:47:03
18.8%	3765000	-29696.09197940168	298.81675981732116	115	6:46:50
18.9%	3770000	-29917.050470011658	295.50470070530787	115	6:46:36
18.9%	3775000	-30041.277262799907	313.5047256542904	115	6:46:23
18.9%	3780000	-29719.230471821822	302.4178592039567	115	6:46:10
18.9%	3785000	-29941.63098150748	299.07719482654363	115	6:45:56
18.9%	3790000	-29970.941257114435	291.9604794344179	115	6:45:43
19.0%	3795000	-29998.95812432305	314.28669937948433	115	6:45:29
19.0%	3800000	-29902.251654042717	305.75598653485184	115	6:45:15
19.0%	3805000	-30013.874481941282	296.91750570842316	115	6:45:02
19.1%	3810000	-30096.074169328	299.2134836939654	115	6:44:48
19.1%	3815000	-30031.5573149407	293.1231772218007	115	6:44:36
19.1%	3820000	-29980.04776011713	306.47418039880966	115	6:44:21
19.1%	3825000	-29781.779001805146	312.1951808507936	115	6:44:05
19.1%	3830000	-30100.415615722362	308.02943272276724	115	6:43:49
19.2%	3835000	-30043.72397645333	297.6328764556049	115	6:43:33
19.2%	3840000	-29769.397491100186	304.1871245325317	115	6:43:17
19.2%	3845000	-29955.260707876383	311.73856273443295	115	6:43:01
19.2%	3850000	-30101.40763528293	296.0059587182891	115	6:42:46
19.3%	3855000	-29726.316906853142	298.5456949006715	116	6:42:30
19.3%	3860000	-30368.493426311616	298.6034684119437	116	6:42:14
19.3%	3865000	-29871.57113314804	291.2267243897343	116	6:41:58
19.4%	3870000	-29903.615483447298	295.7850544242039	116	6:41:42
19.4%	3875000	-30098.37638208765	299.0576065483327	116	6:41:26
19.4%	3880000	-30106.572463187535	284.67246903458135	116	6:41:10
19.4%	3885000	-29967.80710961239	311.28566598230225	116	6:40:54
19.4%	3890000	-29852.678042547836	305.175850406873	116	6:40:39
19.5%	3895000	-29617.276798281324	295.7548596119798	116	6:40:23
19.5%	3900000	-30166.25313262685	304.3420994318607	116	6:40:07
19.5%	3905000	-30406.563977735408	304.80411891447346	116	6:39:52
19.6%	3910000	-30179.407852708508	307.55667930297295	116	6:39:36
19.6%	3915000	-29669.351932399964	302.6937583632534	116	6:39:21
19.6%	3920000	-29936.852153229323	302.8179495074961	116	6:39:05
19.6%	3925000	-29865.632895741437	303.2128170221493	116	6:38:50
19.6%	3930000	-29747.703661201464	295.45342379283596	116	6:38:35
19.7%	3935000	-29917.349628701253	306.03806204189993	116	6:38:19
19.7%	3940000	-30174.094317167037	304.7550338784278	116	6:38:04
19.7%	3945000	-29684.189502190624	282.00662259987445	116	6:37:48
19.8%	3950000	-29902.368173792085	302.6338174456503	116	6:37:33
19.8%	3955000	-29805.175097674655	300.13043494085696	116	6:37:17
19.8%	3960000	-30006.64737969436	297.4000786212779	116	6:37:02
19.8%	3965000	-30030.334042131348	296.4296394858453	116	6:36:47
19.9%	3970000	-29930.656524161197	302.1508132379142	116	6:36:32
19.9%	3975000	-29820.278939167445	300.32070793841007	116	6:36:17
19.9%	3980000	-30196.821007050778	300.04022232929503	116	6:36:01
19.9%	3985000	-30111.545795334125	300.8136622113558	117	6:35:46
19.9%	3990000	-30107.65828508514	299.88527075267024	117	6:35:31
20.0%	3995000	-29769.33598611431	291.9764258915945	117	6:35:16
20.0%	4000000	-29820.411287896306	296.9196045613361	117	6:35:00
20.0%	4005000	-30024.537692148413	301.7991250018249	117	6:34:45
20.1%	4010000	-29754.47757264183	308.50894532953794	117	6:34:30
20.1%	4015000	-30210.118981334992	302.800683449247	117	6:34:15
20.1%	4020000	-30087.3581419611	298.66590243456886	117	6:34:00
20.1%	4025000	-30017.166773745557	299.93385921198313	117	6:33:45
20.1%	4030000	-30034.003345115198	288.10533586666674	117	6:33:30
20.2%	4035000	-29968.61256568838	292.06689029847786	117	6:33:15
20.2%	4040000	-29983.507281015016	301.15072701299476	117	6:33:00
20.2%	4045000	-30069.726671538752	297.89000955096924	117	6:32:45
20.2%	4050000	-29843.9576735257	287.7522678485131	117	6:32:30
20.3%	4055000	-29855.67843313882	299.15710135689017	117	6:32:15
20.3%	4060000	-30111.255213696888	309.9891879546987	117	6:32:01
20.3%	4065000	-29769.887951295008	293.7972528832116	117	6:31:46
20.4%	4070000	-29762.72532875414	304.46230133252607	117	6:31:31
20.4%	4075000	-30199.33210591742	304.3757546611025	117	6:31:16
